#,set,project,patch_relpath,subject,relevance_firstpass,port_decision,agent_status,agent_confidence_0_100,agent_comment
196,patches_platform,vendor_lineage,vendor_lineage/0002-Revert-overlay-Default-to-night-mode.patch,"Revert ""overlay: Default to night mode""",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"True clean AM. Byte diff vs the original patch shows only blob indexes, hunk offset 146->144 and the git trailer; the removed 8 lines and both context neighbours are identical."
197,patches_platform,packages_apps_Messaging,packages_apps_Messaging/0001-Messaging-Add-Mark-as-read-quick-action-for-message-.patch,"Messaging: Add ""Mark as read"" quick action for message",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Provenance confirmed (original sha256 c91ccb98..52edb9 matches PATCH_INDEX.sha256 in both the snapshot and the canonical L21 stack; baseline 117df5fe independently confirmed). Context-only rebase onto A16 verified faithful at every anchor, with one mandatory A16 adaptation (FLAG_IMMUTABLE) that is correct and complete. Function-level diffs against the L21 applied tree are byte-identical for BugleNotifications.addReadAction, NotificationReceiver and NotificationState; UIIntentsImpl differs only in the PendingIntent flags. The one omitted piece of the original patch (adding a trailing newline to NotificationReceiver.java) is already upstream at A16 and exactly accounts for the 1-insert/1-delete difference between the A16 net stat (78/1) and the L21 applied net stat (79/2). Artifact content is identical to the porter's (2aba6e85..); only the format-patch From-sha header differs because the pair was re-exported together after fixing 0002."
198,patches_platform,packages_apps_Messaging,packages_apps_Messaging/0002-Properly-set-conversation-as-read.patch,Properly set conversation as read,UNCERTAIN,PORT (fallback),FIXED_VERIFIED_HIGH,95,"Provenance confirmed (original sha256 066eb0c5..610b9a matches PATCH_INDEX.sha256). One fidelity defect found and repaired: the A14 original removes an 8-line block from MessageNotificationState.java (the getReadIntent() override plus its trailing blank line, hunk -335,14) but the candidate removed only 7 (hunk -327,13), leaving the chain with a stray extra blank line versus baseline - cosmetic, but an unintended residual delta on a file the original pair nets to zero. Fixed by deleting the extra blank line and amending the 0002 commit with author/date/subject/Change-Id preserved (Luca Stefani, 2020-03-28, I468e0d50f8..), then re-exporting with git format-patch. The fixed hunk is now -327,14 and its post-image blob cece072 is exactly the pristine baseline blob referenced by 0001's own pre-image, so MessageNotificationState.java no longer appears in the cumulative diff - matching the L21 applied state. Everything else was already faithful."
199,patches_platform,packages_apps_LineageParts,packages_apps_LineageParts/0001-LineageParts-Invert-per-app-stretch-to-fullscreen.patch,LineageParts: Invert per-app stretch-to-fullscreen,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,96,"Provenance clean: original A14 patch sha256 c4091bec2c6a5593d36ed2ce06397bc286ec2f007169a32ef59d412255889ab5 is identical in the immutable source-patches snapshot, in the canonical lineage_patches_unified, and in PATCH_INDEX.sha256; the candidate artifact 9d5d737b... is identical locally and remotely; target project HEAD equals the recorded baseline 9d0f86c6 on lineage-23.2 with a clean tree. Reapplied on my own flock-serialized fresh detached worktree (not the porter's): git apply --check -v clean with zero offsets, git am clean -> commit 3ff58b4881f0f65de97ae6c7fa4fe70d64d08bd0, diffstat 6 files/11+/11-. A diff of all +/- hunk bodies against the A14 original is identical, so the candidate is the original re-exported at A16 line numbers with nothing added, dropped, or reworded. An independent git format-patch -1 re-export (fc836895...) reproduces the candidate except the From-sha line. No defect found, so no fix was needed and the porter artifact is accepted unchanged."
200,patches_platform,lineage-sdk,lineage-sdk/0001-sdk-Invert-per-app-stretch-to-fullscreen.patch,sdk: Invert per-app stretch-to-fullscreen implementation,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"Provenance clean: original A14 patch sha256 15d48c50... identical in canonical lineage_patches_unified and the immutable source-patches snapshot; candidate artifact aabf3b44... identical locally and remotely; target baseline confirmed 392e4cc7 on lineage-23.2 with a clean tree. Reapplied on a fresh lock-serialized detached worktree (not the porter's): git apply --check clean, git am clean (commit 849b86b7). The committed hunk body is byte-identical to the A14 original (verified by diff of stripped +/- lines); only the hunk offset moved (old L57 -> new L48). Not upstream at A16 (baseline still had the non-inverted expression). Independent git format-patch re-export reproduces the candidate artifact byte-for-byte apart from the From-sha and [PATCH 1/2] header, so no fix was needed."
201,patches_platform,frameworks_base,frameworks_base/0001-Add-DisplayCutoutEmulationNoneOverlay.patch,Add DisplayCutoutEmulationNoneOverlay,CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target packages/overlays/DisplayCutoutEmulationNoneOverlay/* exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
202,patches_platform,frameworks_base,frameworks_base/0002-Disable-FP-lockouts-optionally.patch,Disable FP lockouts optionally,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target services/core/.../fingerprint/hidl/LockoutFrameworkImpl.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
203,patches_platform,frameworks_base,frameworks_base/0003-Disable-vendor-mismatch-warning.patch,Disable vendor mismatch warning,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target services/core/.../wm/ActivityTaskManagerService.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
204,patches_platform,frameworks_base,frameworks_base/0004-Keyguard-Allow-locking-to-any-rotation-mode.patch,Keyguard: Allow locking to any rotation mode,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,92,"Correct three-way merge with A16 dream/glanceable-hub logic. A16 NotificationShadeWindowControllerImpl.adjustScreenOrientation gained dreamShowingAndRotationAllowed and an 'else if (state.glanceableHubOrientationAware || dreamShowingAndRotationAllowed)' branch; the port keeps both and applies the A14 transformation (fold shouldEnableKeyguardScreenRotation() into the first condition, drop the NOSENSOR else so non-rotating keyguards fall through to the upstream else chain)."
205,patches_platform,frameworks_base,frameworks_base/0005-Keyguard-Fix-colors-of-slices-not-updating-on-doze.patch,Keyguard: Fix colors of slices not updating on doze,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,91,"Re-wiring verified against the A16 keyguard architecture. The A14 sites (KeyguardStatusViewController and NotificationPanelViewController.onDozeAmountChanged) no longer carry the slice, so the port adds KeyguardSliceViewController.setDarkAmount() -> KeyguardSliceView.setDarkAmount() (exists at A16 l.225 and calls updateTextColors()) and drives it from KeyguardSliceViewBinder with keyguardInteractor.dozeAmount. Verified KeyguardInteractor.dozeAmount (l.161) is the interpolated AOD/DOZING transitionValue in [0,1] (the same interpolated amount A14 passed), KeyguardSliceViewBinder.bind is actually used (KeyguardSliceViewSection l.91), and no other setDarkAmount caller exists, so there is no duplicate or conflicting path."
206,patches_platform,frameworks_base,frameworks_base/0006-UI-Adjust-default-navbar-layouts.patch,UI: Adjust default navbar layouts,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,93,Context-only rebase verified line by line. A normalised diff-of-diff against the A14 original shows the added/removed payload is identical; only upstream context drift differs. One neighbouring navbar-layout string (menu_ime -> contextual) changed upstream; the three overridden layout strings are identical. Target: packages/SystemUI/res/values/config.xml.
207,patches_platform,frameworks_base,frameworks_base/0007-UI-Adjust-split-screen-divider.patch,UI: Adjust split-screen divider,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,93,"Context-only rebase verified line by line. A normalised diff-of-diff against the A14 original shows the added/removed payload is identical; only upstream context drift differs. Only comments and the <resources> root-tag namespace differ; all six colour resources and the SplitLayout divider change are identical, and taskbar_background/taskbar_nav_icon_color exist in libs/WindowManager/Shell/res. Target: libs/WindowManager/Shell/res/* + common/split/SplitLayout.java."
208,patches_platform,frameworks_base,frameworks_base/0008-UI-Disable-wallpaper-zoom.patch,UI: Disable wallpaper zoom,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target core/res/res/values/config.xml exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
209,patches_platform,frameworks_base,frameworks_base/0009-UI-Follow-Monet-and-light-dark-theme-in-user-1-icon.patch,UI: Follow Monet and light/dark theme in user 1 icon,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target core/res/res/values{,-night}/colors.xml exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
210,patches_platform,frameworks_base,frameworks_base/0010-UI-Increase-default-status-bar-height.patch,UI: Increase default status bar height,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target core/res/res/values/dimens.xml exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
211,patches_platform,frameworks_base,frameworks_base/0011-UI-Revive-navbar-layout-tuning-via-sysui_nav_bar-tun.patch,UI: Revive navbar layout tuning via sysui_nav_bar,UNCERTAIN,PORT (fallback),FIXED_VERIFIED_HIGH,92,"Retained (not dropped) but fixed. LineageOS 23 removed the shared NAV_BAR_INVERSE/navigation-hint ContentObserver the A14 patch hooked into, so the observer must be recreated; the porter created it as a constructor local, registered it and never unregistered it, leaking one ContentObserver per NavigationBarInflaterView inflation (each holding view/context) and firing the initial onChange potentially before onFinishInflate created mHorizontal/mVertical. The fixed artifact restores the A14 lifecycle: 'private final ContentObserver mContentObserver' built in the constructor with the same NAV_BAR_VIEWS uri check, registered in a new onAttachedToWindow() and unregistered in the existing onDetachedFromWindow(); the now-unused Handler import was dropped. NAV_BAR_VIEWS ('sysui_nav_bar') still exists at A16 (l.59) and setNavigationBarLayout/mUsingCustomLayout are unchanged from the original patch."
